semilla	subsamping	oficial	meseta	ganancia_Public	ganancia_Private
127217	1	1	11191	24625000	21891071.4285714
127217	1	0	5000	19812500	16580357.1428571
127217	1	0	5500	20237500	17719642.8571429
127217	1	0	6000	21379166.6666667	18194642.8571429
127217	1	0	6500	21825000	19182142.8571429
127217	1	0	7000	22266666.6666667	20028571.4285714
127217	1	0	7500	22670833.3333333	20676785.7142857
127217	1	0	8000	23154166.6666667	20933928.5714286
127217	1	0	8500	23900000	21435714.2857143
127217	1	0	9000	24145833.3333333	22008928.5714286
127217	1	0	9500	24191666.6666667	21667857.1428571
127217	1	0	10000	24220833.3333333	21976785.7142857
127217	1	0	10500	24145833.3333333	22116071.4285714
127217	1	0	11000	24520833.3333333	21776785.7142857
127217	1	0	11500	24608333.3333333	22275000
127217	1	0	12000	24329166.6666667	22573214.2857143
127217	1	0	12500	23820833.3333333	22541071.4285714
127217	1	0	13000	23904166.6666667	22469642.8571429
127217	1	0	13500	23566666.6666667	22364285.7142857
127217	1	0	14000	23429166.6666667	22458928.5714286
127217	1	0	14500	23695833.3333333	22523214.2857143
127217	1	0	15000	23558333.3333333	22475000
127217	1	0	15500	23100000	21992857.1428571
127217	1	0	16000	23091666.6666667	21746428.5714286
127217	1	0	16500	22458333.3333333	21767857.1428571
127217	1	0	17000	22091666.6666667	21389285.7142857
127217	1	0	17500	21612500	20987500
127217	1	0	18000	21391666.6666667	20760714.2857143
127217	1	0	18500	20904166.6666667	20719642.8571429
127217	1	0	19000	20887500	20191071.4285714
127217	1	0	19500	20241666.6666667	19789285.7142857
127217	1	0	20000	19750000	19535714.2857143
464371	1	1	11191	25383333.3333333	21994642.8571429
464371	1	0	5000	20204166.6666667	17055357.1428571
464371	1	0	5500	21079166.6666667	18287500
464371	1	0	6000	21129166.6666667	18944642.8571429
464371	1	0	6500	21550000	19585714.2857143
464371	1	0	7000	22412500	20180357.1428571
464371	1	0	7500	22970833.3333333	20762500
464371	1	0	8000	23733333.3333333	20971428.5714286
464371	1	0	8500	24445833.3333333	21558928.5714286
464371	1	0	9000	24275000	22025000
464371	1	0	9500	24287500	22341071.4285714
464371	1	0	10000	24312500	22294642.8571429
464371	1	0	10500	24487500	22112500
464371	1	0	11000	25091666.6666667	22103571.4285714
464371	1	0	11500	25525000	22025000
464371	1	0	12000	25370833.3333333	22269642.8571429
464371	1	0	12500	24766666.6666667	22278571.4285714
464371	1	0	13000	24345833.3333333	22351785.7142857
464371	1	0	13500	23733333.3333333	22007142.8571429
464371	1	0	14000	23312500	21794642.8571429
464371	1	0	14500	23179166.6666667	21673214.2857143
464371	1	0	15000	23341666.6666667	21567857.1428571
464371	1	0	15500	22900000	21150000
464371	1	0	16000	22300000	21300000
464371	1	0	16500	22370833.3333333	21019642.8571429
464371	1	0	17000	21991666.6666667	20789285.7142857
464371	1	0	17500	21700000	20592857.1428571
464371	1	0	18000	21566666.6666667	20400000
464371	1	0	18500	21537500	20091071.4285714
464371	1	0	19000	21095833.3333333	19958928.5714286
464371	1	0	19500	20945833.3333333	19844642.8571429
464371	1	0	20000	20679166.6666667	19351785.7142857
645137	1	1	11191	25508333.3333333	22583928.5714286
645137	1	0	5000	19612500	16666071.4285714
645137	1	0	5500	20504166.6666667	17391071.4285714
645137	1	0	6000	21029166.6666667	18344642.8571429
645137	1	0	6500	21904166.6666667	18791071.4285714
645137	1	0	7000	22495833.3333333	19501785.7142857
645137	1	0	7500	23404166.6666667	19933928.5714286
645137	1	0	8000	24162500	20787500
645137	1	0	8500	24033333.3333333	21021428.5714286
645137	1	0	9000	25187500	21705357.1428571
645137	1	0	9500	25650000	21971428.5714286
645137	1	0	10000	25404166.6666667	22326785.7142857
645137	1	0	10500	25116666.6666667	22557142.8571429
645137	1	0	11000	25733333.3333333	22757142.8571429
645137	1	0	11500	25466666.6666667	22407142.8571429
645137	1	0	12000	25316666.6666667	22007142.8571429
645137	1	0	12500	24950000	21985714.2857143
645137	1	0	13000	24837500	21569642.8571429
645137	1	0	13500	24566666.6666667	21864285.7142857
645137	1	0	14000	24362500	21987500
645137	1	0	14500	24183333.3333333	21885714.2857143
645137	1	0	15000	23925000	21817857.1428571
645137	1	0	15500	23295833.3333333	21623214.2857143
645137	1	0	16000	23004166.6666667	21641071.4285714
645137	1	0	16500	22337500	21391071.4285714
645137	1	0	17000	21900000	21114285.7142857
645137	1	0	17500	21433333.3333333	20850000
645137	1	0	18000	20875000	20625000
645137	1	0	18500	20854166.6666667	20169642.8571429
645137	1	0	19000	20625000	20017857.1428571
645137	1	0	19500	19970833.3333333	19548214.2857143
645137	1	0	20000	19525000	19346428.5714286
480803	1	1	11191	24116666.6666667	22251785.7142857
480803	1	0	5000	19366666.6666667	16914285.7142857
480803	1	0	5500	19558333.3333333	17582142.8571429
480803	1	0	6000	21145833.3333333	17866071.4285714
480803	1	0	6500	21095833.3333333	18708928.5714286
480803	1	0	7000	21304166.6666667	19726785.7142857
480803	1	0	7500	22520833.3333333	20312500
480803	1	0	8000	23925000	20889285.7142857
480803	1	0	8500	24408333.3333333	21217857.1428571
480803	1	0	9000	23970833.3333333	21369642.8571429
480803	1	0	9500	24475000	21903571.4285714
480803	1	0	10000	24325000	22146428.5714286
480803	1	0	10500	24108333.3333333	22275000
480803	1	0	11000	24183333.3333333	22421428.5714286
480803	1	0	11500	24270833.3333333	22491071.4285714
480803	1	0	12000	25150000	22650000
480803	1	0	12500	24654166.6666667	22541071.4285714
480803	1	0	13000	24804166.6666667	22583928.5714286
480803	1	0	13500	24370833.3333333	22662500
480803	1	0	14000	23891666.6666667	22689285.7142857
480803	1	0	14500	23708333.3333333	22375000
480803	1	0	15000	23333333.3333333	22285714.2857143
480803	1	0	15500	22925000	22067857.1428571
480803	1	0	16000	22595833.3333333	21530357.1428571
480803	1	0	16500	22416666.6666667	21214285.7142857
480803	1	0	17000	21941666.6666667	20953571.4285714
480803	1	0	17500	21716666.6666667	20871428.5714286
480803	1	0	18000	21233333.3333333	20542857.1428571
480803	1	0	18500	21125000	20125000
480803	1	0	19000	20479166.6666667	19937500
480803	1	0	19500	20125000	19625000
480803	1	0	20000	20045833.3333333	19480357.1428571
723319	1	1	11191	24875000	22283928.5714286
723319	1	0	5000	19208333.3333333	16267857.1428571
723319	1	0	5500	19341666.6666667	17175000
723319	1	0	6000	21175000	17996428.5714286
723319	1	0	6500	21850000	18242857.1428571
723319	1	0	7000	22516666.6666667	18492857.1428571
723319	1	0	7500	22895833.3333333	19866071.4285714
723319	1	0	8000	23795833.3333333	20730357.1428571
723319	1	0	8500	24179166.6666667	21101785.7142857
723319	1	0	9000	24700000	22128571.4285714
723319	1	0	9500	25204166.6666667	22091071.4285714
723319	1	0	10000	25400000	22185714.2857143
723319	1	0	10500	25312500	22401785.7142857
723319	1	0	11000	24937500	22455357.1428571
723319	1	0	11500	24712500	22158928.5714286
723319	1	0	12000	24950000	22235714.2857143
723319	1	0	12500	24683333.3333333	22385714.2857143
723319	1	0	13000	24404166.6666667	22041071.4285714
723319	1	0	13500	24775000	22203571.4285714
723319	1	0	14000	24454166.6666667	22019642.8571429
723319	1	0	14500	23791666.6666667	21767857.1428571
723319	1	0	15000	23350000	21564285.7142857
723319	1	0	15500	23200000	21592857.1428571
723319	1	0	16000	22516666.6666667	21492857.1428571
723319	1	0	16500	22329166.6666667	21394642.8571429
723319	1	0	17000	22233333.3333333	21185714.2857143
723319	1	0	17500	21937500	20919642.8571429
723319	1	0	18000	21716666.6666667	20621428.5714286
723319	1	0	18500	21250000	20571428.5714286
723319	1	0	19000	20800000	20442857.1428571
723319	1	0	19500	20312500	20116071.4285714
723319	1	0	20000	19995833.3333333	19644642.8571429
314641	1	1	11191	24491666.6666667	22233928.5714286
314641	1	0	5000	20379166.6666667	16623214.2857143
314641	1	0	5500	21400000	17292857.1428571
314641	1	0	6000	21883333.3333333	18121428.5714286
314641	1	0	6500	21983333.3333333	18614285.7142857
314641	1	0	7000	22737500	19255357.1428571
314641	1	0	7500	23300000	20121428.5714286
314641	1	0	8000	23720833.3333333	20905357.1428571
314641	1	0	8500	24500000	20964285.7142857
314641	1	0	9000	24429166.6666667	21387500
314641	1	0	9500	23866666.6666667	21950000
314641	1	0	10000	24241666.6666667	22182142.8571429
314641	1	0	10500	24466666.6666667	22407142.8571429
314641	1	0	11000	24375000	22482142.8571429
314641	1	0	11500	24316666.6666667	22114285.7142857
314641	1	0	12000	24654166.6666667	22148214.2857143
314641	1	0	12500	24195833.3333333	21951785.7142857
314641	1	0	13000	24054166.6666667	21976785.7142857
314641	1	0	13500	23770833.3333333	22205357.1428571
314641	1	0	14000	23350000	22064285.7142857
314641	1	0	14500	23858333.3333333	22167857.1428571
314641	1	0	15000	24245833.3333333	22108928.5714286
314641	1	0	15500	23575000	21932142.8571429
314641	1	0	16000	23500000	21642857.1428571
314641	1	0	16500	22862500	21308928.5714286
314641	1	0	17000	23075000	20967857.1428571
314641	1	0	17500	22637500	20691071.4285714
314641	1	0	18000	22329166.6666667	20501785.7142857
314641	1	0	18500	21829166.6666667	20251785.7142857
314641	1	0	19000	21225000	19903571.4285714
314641	1	0	19500	20791666.6666667	19696428.5714286
314641	1	0	20000	20154166.6666667	19648214.2857143
791599	1	1	11191	24554166.6666667	22278571.4285714
791599	1	0	5000	18754166.6666667	16748214.2857143
791599	1	0	5500	20091666.6666667	17425000
791599	1	0	6000	20912500	18251785.7142857
791599	1	0	6500	21837500	18891071.4285714
791599	1	0	7000	22562500	19758928.5714286
791599	1	0	7500	22929166.6666667	20066071.4285714
791599	1	0	8000	23854166.6666667	21062500
791599	1	0	8500	24212500	21658928.5714286
791599	1	0	9000	23745833.3333333	21751785.7142857
791599	1	0	9500	23679166.6666667	22030357.1428571
791599	1	0	10000	23879166.6666667	22051785.7142857
791599	1	0	10500	24041666.6666667	22303571.4285714
791599	1	0	11000	24608333.3333333	22382142.8571429
791599	1	0	11500	24354166.6666667	22526785.7142857
791599	1	0	12000	24266666.6666667	22100000
791599	1	0	12500	24020833.3333333	22455357.1428571
791599	1	0	13000	23441666.6666667	22382142.8571429
791599	1	0	13500	23337500	22462500
791599	1	0	14000	23150000	22221428.5714286
791599	1	0	14500	22820833.3333333	21898214.2857143
791599	1	0	15000	22970833.3333333	21941071.4285714
791599	1	0	15500	22991666.6666667	21539285.7142857
791599	1	0	16000	22604166.6666667	21669642.8571429
791599	1	0	16500	22425000	21353571.4285714
791599	1	0	17000	21983333.3333333	21292857.1428571
791599	1	0	17500	21341666.6666667	21032142.8571429
791599	1	0	18000	21283333.3333333	20664285.7142857
791599	1	0	18500	21341666.6666667	20317857.1428571
791599	1	0	19000	20879166.6666667	20123214.2857143
791599	1	0	19500	20612500	19630357.1428571
791599	1	0	20000	19970833.3333333	19083928.5714286
937577	1	1	11191	23895833.3333333	22060714.2857143
937577	1	0	5000	19212500	16837500
937577	1	0	5500	20154166.6666667	17755357.1428571
937577	1	0	6000	20820833.3333333	18433928.5714286
937577	1	0	6500	21708333.3333333	18875000
937577	1	0	7000	22158333.3333333	19860714.2857143
937577	1	0	7500	22383333.3333333	20371428.5714286
937577	1	0	8000	23279166.6666667	20594642.8571429
937577	1	0	8500	23704166.6666667	20805357.1428571
937577	1	0	9000	23533333.3333333	21414285.7142857
937577	1	0	9500	23900000	22078571.4285714
937577	1	0	10000	24270833.3333333	22098214.2857143
937577	1	0	10500	24333333.3333333	22178571.4285714
937577	1	0	11000	24095833.3333333	22244642.8571429
937577	1	0	11500	23975000	21832142.8571429
937577	1	0	12000	24004166.6666667	21998214.2857143
937577	1	0	12500	24537500	22019642.8571429
937577	1	0	13000	24591666.6666667	22460714.2857143
937577	1	0	13500	24620833.3333333	22341071.4285714
937577	1	0	14000	24308333.3333333	22367857.1428571
937577	1	0	14500	24387500	22583928.5714286
937577	1	0	15000	24037500	22341071.4285714
937577	1	0	15500	23787500	22055357.1428571
937577	1	0	16000	23791666.6666667	21517857.1428571
937577	1	0	16500	23133333.3333333	21407142.8571429
937577	1	0	17000	22637500	21298214.2857143
937577	1	0	17500	22025000	21310714.2857143
937577	1	0	18000	21520833.3333333	21062500
937577	1	0	18500	21100000	20992857.1428571
937577	1	0	19000	20595833.3333333	20601785.7142857
937577	1	0	19500	20137500	20262500
937577	1	0	20000	19691666.6666667	19846428.5714286
685649	1	1	11191	24320833.3333333	22164285.7142857
685649	1	0	5000	18791666.6666667	17017857.1428571
685649	1	0	5500	19966666.6666667	17764285.7142857
685649	1	0	6000	21666666.6666667	18428571.4285714
685649	1	0	6500	22045833.3333333	19016071.4285714
685649	1	0	7000	22162500	20001785.7142857
685649	1	0	7500	22954166.6666667	20198214.2857143
685649	1	0	8000	22937500	20883928.5714286
685649	1	0	8500	23329166.6666667	21037500
685649	1	0	9000	24012500	21208928.5714286
685649	1	0	9500	24054166.6666667	21369642.8571429
685649	1	0	10000	24237500	21755357.1428571
685649	1	0	10500	24170833.3333333	22033928.5714286
685649	1	0	11000	24441666.6666667	22025000
685649	1	0	11500	24433333.3333333	22135714.2857143
685649	1	0	12000	24316666.6666667	22650000
685649	1	0	12500	24475000	22689285.7142857
685649	1	0	13000	23983333.3333333	22578571.4285714
685649	1	0	13500	23708333.3333333	22446428.5714286
685649	1	0	14000	23454166.6666667	22233928.5714286
685649	1	0	14500	23837500	21962500
685649	1	0	15000	23675000	22067857.1428571
685649	1	0	15500	23170833.3333333	21962500
685649	1	0	16000	22762500	21458928.5714286
685649	1	0	16500	22658333.3333333	21539285.7142857
685649	1	0	17000	22158333.3333333	21075000
685649	1	0	17500	22170833.3333333	20748214.2857143
685649	1	0	18000	21583333.3333333	20250000
685649	1	0	18500	20950000	19985714.2857143
685649	1	0	19000	21058333.3333333	19475000
685649	1	0	19500	20566666.6666667	19078571.4285714
685649	1	0	20000	20283333.3333333	18950000
619363	1	1	11191	25200000	23287500
619363	1	0	5000	20129166.6666667	17730357.1428571
619363	1	0	5500	20345833.3333333	17887500
619363	1	0	6000	21050000	18621428.5714286
619363	1	0	6500	21741666.6666667	19432142.8571429
619363	1	0	7000	22925000	20389285.7142857
619363	1	0	7500	23137500	20762500
619363	1	0	8000	23083333.3333333	21107142.8571429
619363	1	0	8500	22925000	21282142.8571429
619363	1	0	9000	23416666.6666667	21750000
619363	1	0	9500	24466666.6666667	22192857.1428571
619363	1	0	10000	24983333.3333333	22792857.1428571
619363	1	0	10500	24879166.6666667	23158928.5714286
619363	1	0	11000	24920833.3333333	23176785.7142857
619363	1	0	11500	25345833.3333333	23173214.2857143
619363	1	0	12000	25058333.3333333	23046428.5714286
619363	1	0	12500	24958333.3333333	22839285.7142857
619363	1	0	13000	24666666.6666667	22571428.5714286
619363	1	0	13500	24229166.6666667	22437500
619363	1	0	14000	23750000	22035714.2857143
619363	1	0	14500	23650000	21828571.4285714
619363	1	0	15000	23325000	22003571.4285714
619363	1	0	15500	22837500	22319642.8571429
619363	1	0	16000	22691666.6666667	22203571.4285714
619363	1	0	16500	22337500	21891071.4285714
619363	1	0	17000	22420833.3333333	21962500
619363	1	0	17500	22183333.3333333	21671428.5714286
619363	1	0	18000	22050000	21264285.7142857
619363	1	0	18500	21595833.3333333	20708928.5714286
619363	1	0	19000	20933333.3333333	20385714.2857143
619363	1	0	19500	20470833.3333333	19762500
619363	1	0	20000	20179166.6666667	19280357.1428571
390539	1	1	11191	24891666.6666667	22776785.7142857
390539	1	0	5000	20383333.3333333	16550000
390539	1	0	5500	21650000	17685714.2857143
390539	1	0	6000	21879166.6666667	18266071.4285714
390539	1	0	6500	22445833.3333333	18916071.4285714
390539	1	0	7000	23175000	19282142.8571429
390539	1	0	7500	23900000	20578571.4285714
390539	1	0	8000	24583333.3333333	21321428.5714286
390539	1	0	8500	24775000	21560714.2857143
390539	1	0	9000	24800000	21871428.5714286
390539	1	0	9500	24908333.3333333	21860714.2857143
390539	1	0	10000	25300000	22014285.7142857
390539	1	0	10500	25237500	22576785.7142857
390539	1	0	11000	25125000	22803571.4285714
390539	1	0	11500	25016666.6666667	22885714.2857143
390539	1	0	12000	24600000	22885714.2857143
390539	1	0	12500	24270833.3333333	22562500
390539	1	0	13000	24150000	22507142.8571429
390539	1	0	13500	23941666.6666667	22203571.4285714
390539	1	0	14000	23779166.6666667	21951785.7142857
390539	1	0	14500	23291666.6666667	21839285.7142857
390539	1	0	15000	22995833.3333333	21716071.4285714
390539	1	0	15500	23116666.6666667	21700000
390539	1	0	16000	22654166.6666667	21719642.8571429
390539	1	0	16500	22504166.6666667	21248214.2857143
390539	1	0	17000	22033333.3333333	20914285.7142857
390539	1	0	17500	21929166.6666667	20566071.4285714
390539	1	0	18000	21616666.6666667	20307142.8571429
390539	1	0	18500	21037500	20019642.8571429
390539	1	0	19000	20566666.6666667	19971428.5714286
390539	1	0	19500	20275000	19632142.8571429
390539	1	0	20000	19804166.6666667	19655357.1428571
465887	1	1	11191	25025000	22719642.8571429
