semilla	subsamping	oficial	meseta	ganancia_Public	ganancia_Private
964333	1	0	10500	23537500	21376785.7142857
964333	1	0	11000	23637500	21726785.7142857
964333	1	0	11500	23625000	22053571.4285714
964333	1	0	12000	24029166.6666667	22130357.1428571
964333	1	0	12500	23920833.3333333	22569642.8571429
964333	1	0	13000	23495833.3333333	22787500
964333	1	0	13500	22966666.6666667	22621428.5714286
964333	1	0	14000	23016666.6666667	22492857.1428571
964333	1	0	14500	22908333.3333333	22360714.2857143
964333	1	0	15000	22437500	22241071.4285714
964333	1	0	15500	22345833.3333333	22316071.4285714
964333	1	0	16000	22258333.3333333	22032142.8571429
964333	1	0	16500	22308333.3333333	21475000
964333	1	0	17000	21908333.3333333	20967857.1428571
964333	1	0	17500	21775000	20775000
964333	1	0	18000	21345833.3333333	20280357.1428571
964333	1	0	18500	21062500	19651785.7142857
964333	1	0	19000	20608333.3333333	19239285.7142857
964333	1	0	19500	20762500	18923214.2857143
964333	1	0	20000	20445833.3333333	18808928.5714286
187049	1	1	13416	23087500	22719642.8571429
187049	1	0	5000	16962500	14944642.8571429
187049	1	0	5500	18133333.3333333	15907142.8571429
187049	1	0	6000	18266666.6666667	16814285.7142857
187049	1	0	6500	19254166.6666667	17498214.2857143
187049	1	0	7000	20916666.6666667	17750000
187049	1	0	7500	21804166.6666667	18191071.4285714
187049	1	0	8000	22041666.6666667	19339285.7142857
187049	1	0	8500	22845833.3333333	19101785.7142857
187049	1	0	9000	22916666.6666667	19821428.5714286
187049	1	0	9500	23025000	20667857.1428571
187049	1	0	10000	23845833.3333333	20923214.2857143
187049	1	0	10500	23733333.3333333	21435714.2857143
187049	1	0	11000	23754166.6666667	21605357.1428571
187049	1	0	11500	23616666.6666667	22200000
187049	1	0	12000	23933333.3333333	22242857.1428571
187049	1	0	12500	23708333.3333333	22303571.4285714
187049	1	0	13000	23262500	22816071.4285714
187049	1	0	13500	23291666.6666667	22696428.5714286
187049	1	0	14000	22850000	22635714.2857143
187049	1	0	14500	22808333.3333333	22617857.1428571
187049	1	0	15000	22470833.3333333	22512500
187049	1	0	15500	22200000	22235714.2857143
187049	1	0	16000	21716666.6666667	21835714.2857143
187049	1	0	16500	21983333.3333333	21400000
187049	1	0	17000	21841666.6666667	20925000
187049	1	0	17500	21254166.6666667	20641071.4285714
187049	1	0	18000	21345833.3333333	20351785.7142857
187049	1	0	18500	20683333.3333333	19814285.7142857
187049	1	0	19000	20545833.3333333	19337500
187049	1	0	19500	20250000	19142857.1428571
187049	1	0	20000	19875000	18767857.1428571
205151	1	1	13416	23066666.6666667	22442857.1428571
205151	1	0	5000	17250000	14892857.1428571
205151	1	0	5500	18004166.6666667	15962500
205151	1	0	6000	18216666.6666667	16764285.7142857
205151	1	0	6500	19220833.3333333	17155357.1428571
205151	1	0	7000	21212500	17694642.8571429
205151	1	0	7500	21441666.6666667	18703571.4285714
205151	1	0	8000	21675000	19210714.2857143
205151	1	0	8500	22837500	19891071.4285714
205151	1	0	9000	22937500	20455357.1428571
205151	1	0	9500	23312500	20401785.7142857
205151	1	0	10000	24137500	20941071.4285714
205151	1	0	10500	24075000	21432142.8571429
205151	1	0	11000	23904166.6666667	21541071.4285714
205151	1	0	11500	23825000	21967857.1428571
205151	1	0	12000	24070833.3333333	22398214.2857143
205151	1	0	12500	24095833.3333333	22208928.5714286
205151	1	0	13000	23487500	22648214.2857143
205151	1	0	13500	22941666.6666667	22560714.2857143
205151	1	0	14000	22675000	22425000
205151	1	0	14500	22408333.3333333	22575000
205151	1	0	15000	22154166.6666667	22362500
205151	1	0	15500	22145833.3333333	21973214.2857143
205151	1	0	16000	22270833.3333333	21812500
205151	1	0	16500	22270833.3333333	21491071.4285714
205151	1	0	17000	2.2e+07	21214285.7142857
205151	1	0	17500	21745833.3333333	20644642.8571429
205151	1	0	18000	21250000	20107142.8571429
205151	1	0	18500	20845833.3333333	19744642.8571429
205151	1	0	19000	20562500	19187500
205151	1	0	19500	20295833.3333333	18980357.1428571
205151	1	0	20000	19650000	18721428.5714286
813697	1	1	13416	23079166.6666667	22508928.5714286
813697	1	0	5000	16958333.3333333	14946428.5714286
813697	1	0	5500	17666666.6666667	15892857.1428571
813697	1	0	6000	18708333.3333333	16696428.5714286
813697	1	0	6500	19579166.6666667	17358928.5714286
813697	1	0	7000	20762500	18030357.1428571
813697	1	0	7500	21537500	19091071.4285714
813697	1	0	8000	22066666.6666667	19400000
813697	1	0	8500	22720833.3333333	19441071.4285714
813697	1	0	9000	22954166.6666667	19876785.7142857
813697	1	0	9500	23483333.3333333	20685714.2857143
813697	1	0	10000	23837500	21069642.8571429
813697	1	0	10500	23866666.6666667	21592857.1428571
813697	1	0	11000	23804166.6666667	22012500
813697	1	0	11500	24187500	22241071.4285714
813697	1	0	12000	24229166.6666667	22330357.1428571
813697	1	0	12500	24254166.6666667	22426785.7142857
813697	1	0	13000	23645833.3333333	22794642.8571429
813697	1	0	13500	22962500	22623214.2857143
813697	1	0	14000	22637500	22655357.1428571
813697	1	0	14500	22579166.6666667	22430357.1428571
813697	1	0	15000	22483333.3333333	22507142.8571429
813697	1	0	15500	22529166.6666667	22237500
813697	1	0	16000	22383333.3333333	21835714.2857143
813697	1	0	16500	22125000	21553571.4285714
813697	1	0	17000	22025000	21132142.8571429
813697	1	0	17500	21600000	20635714.2857143
813697	1	0	18000	21129166.6666667	20087500
813697	1	0	18500	20495833.3333333	19680357.1428571
813697	1	0	19000	20258333.3333333	19246428.5714286
813697	1	0	19500	19966666.6666667	19050000
813697	1	0	20000	19737500	18755357.1428571
344719	1	1	13416	23450000	22421428.5714286
344719	1	0	5000	16970833.3333333	14655357.1428571
344719	1	0	5500	1.8e+07	15821428.5714286
344719	1	0	6000	18541666.6666667	16410714.2857143
344719	1	0	6500	19229166.6666667	17008928.5714286
344719	1	0	7000	20395833.3333333	17544642.8571429
344719	1	0	7500	21425000	18853571.4285714
344719	1	0	8000	21812500	19294642.8571429
344719	1	0	8500	22533333.3333333	19735714.2857143
344719	1	0	9000	23245833.3333333	19966071.4285714
344719	1	0	9500	23470833.3333333	20548214.2857143
344719	1	0	10000	23445833.3333333	21023214.2857143
344719	1	0	10500	23516666.6666667	21528571.4285714
344719	1	0	11000	23616666.6666667	21807142.8571429
344719	1	0	11500	24025000	22096428.5714286
344719	1	0	12000	24241666.6666667	22182142.8571429
344719	1	0	12500	24120833.3333333	22341071.4285714
344719	1	0	13000	23804166.6666667	22369642.8571429
344719	1	0	13500	23337500	22319642.8571429
344719	1	0	14000	23062500	22258928.5714286
344719	1	0	14500	22770833.3333333	22633928.5714286
344719	1	0	15000	22837500	22641071.4285714
344719	1	0	15500	22391666.6666667	22225000
344719	1	0	16000	22062500	22044642.8571429
344719	1	0	16500	22004166.6666667	21391071.4285714
344719	1	0	17000	21741666.6666667	20825000
344719	1	0	17500	21804166.6666667	20333928.5714286
344719	1	0	18000	21362500	20058928.5714286
344719	1	0	18500	20887500	19726785.7142857
344719	1	0	19000	20450000	19450000
344719	1	0	19500	20533333.3333333	19021428.5714286
344719	1	0	20000	20245833.3333333	18608928.5714286
127217	1	1	13416	23250000	22864285.7142857
127217	1	0	5000	16779166.6666667	14451785.7142857
127217	1	0	5500	18037500	15805357.1428571
127217	1	0	6000	18695833.3333333	16630357.1428571
127217	1	0	6500	18600000	17135714.2857143
127217	1	0	7000	20754166.6666667	17891071.4285714
127217	1	0	7500	21816666.6666667	18614285.7142857
127217	1	0	8000	22508333.3333333	19139285.7142857
127217	1	0	8500	22675000	19675000
127217	1	0	9000	22900000	20185714.2857143
127217	1	0	9500	23137500	20833928.5714286
127217	1	0	10000	23687500	21205357.1428571
127217	1	0	10500	23604166.6666667	21419642.8571429
127217	1	0	11000	23970833.3333333	21512500
127217	1	0	11500	23704166.6666667	22233928.5714286
127217	1	0	12000	23704166.6666667	22626785.7142857
127217	1	0	12500	23933333.3333333	22992857.1428571
127217	1	0	13000	23612500	22808928.5714286
127217	1	0	13500	23133333.3333333	22835714.2857143
127217	1	0	14000	22633333.3333333	22657142.8571429
127217	1	0	14500	22716666.6666667	22514285.7142857
127217	1	0	15000	22654166.6666667	22219642.8571429
127217	1	0	15500	22708333.3333333	22017857.1428571
127217	1	0	16000	22087500	21819642.8571429
127217	1	0	16500	22120833.3333333	21555357.1428571
127217	1	0	17000	21991666.6666667	21146428.5714286
127217	1	0	17500	21520833.3333333	20598214.2857143
127217	1	0	18000	21170833.3333333	20141071.4285714
127217	1	0	18500	20554166.6666667	19869642.8571429
127217	1	0	19000	21091666.6666667	19317857.1428571
127217	1	0	19500	20612500	18987500
127217	1	0	20000	20129166.6666667	18587500
464371	1	1	13416	23270833.3333333	22712500
464371	1	0	5000	16945833.3333333	14808928.5714286
464371	1	0	5500	18183333.3333333	15600000
464371	1	0	6000	18845833.3333333	16708928.5714286
464371	1	0	6500	19454166.6666667	17412500
464371	1	0	7000	20787500	17805357.1428571
464371	1	0	7500	21133333.3333333	18621428.5714286
464371	1	0	8000	22033333.3333333	19200000
464371	1	0	8500	22512500	19601785.7142857
464371	1	0	9000	22904166.6666667	20326785.7142857
464371	1	0	9500	23295833.3333333	20766071.4285714
464371	1	0	10000	23500000	21071428.5714286
464371	1	0	10500	24045833.3333333	21587500
464371	1	0	11000	23733333.3333333	21685714.2857143
464371	1	0	11500	23345833.3333333	22173214.2857143
464371	1	0	12000	23712500	22337500
464371	1	0	12500	24070833.3333333	22291071.4285714
464371	1	0	13000	23491666.6666667	22289285.7142857
464371	1	0	13500	23470833.3333333	22762500
464371	1	0	14000	23041666.6666667	22696428.5714286
464371	1	0	14500	22570833.3333333	22576785.7142857
464371	1	0	15000	22270833.3333333	22383928.5714286
464371	1	0	15500	22166666.6666667	22250000
464371	1	0	16000	22604166.6666667	21883928.5714286
464371	1	0	16500	22433333.3333333	21564285.7142857
464371	1	0	17000	22016666.6666667	21135714.2857143
464371	1	0	17500	21695833.3333333	20666071.4285714
464371	1	0	18000	21300000	20157142.8571429
464371	1	0	18500	20725000	19796428.5714286
464371	1	0	19000	20287500	19448214.2857143
464371	1	0	19500	20070833.3333333	19076785.7142857
464371	1	0	20000	19762500	18601785.7142857
645137	1	1	13416	23104166.6666667	22712500
645137	1	0	5000	17408333.3333333	14610714.2857143
645137	1	0	5500	18483333.3333333	15685714.2857143
645137	1	0	6000	18700000	16842857.1428571
645137	1	0	6500	19250000	17214285.7142857
645137	1	0	7000	20587500	17676785.7142857
645137	1	0	7500	21462500	18194642.8571429
645137	1	0	8000	22387500	19191071.4285714
645137	1	0	8500	22850000	19671428.5714286
645137	1	0	9000	23225000	19760714.2857143
645137	1	0	9500	23137500	20548214.2857143
645137	1	0	10000	23279166.6666667	20808928.5714286
645137	1	0	10500	24058333.3333333	21225000
645137	1	0	11000	23658333.3333333	21717857.1428571
645137	1	0	11500	23295833.3333333	21908928.5714286
645137	1	0	12000	24050000	22407142.8571429
645137	1	0	12500	23866666.6666667	22664285.7142857
645137	1	0	13000	23566666.6666667	22900000
645137	1	0	13500	23008333.3333333	22817857.1428571
645137	1	0	14000	22862500	22558928.5714286
645137	1	0	14500	22441666.6666667	22275000
645137	1	0	15000	22312500	22437500
645137	1	0	15500	22554166.6666667	22226785.7142857
645137	1	0	16000	22320833.3333333	21933928.5714286
645137	1	0	16500	22137500	21405357.1428571
645137	1	0	17000	21862500	21130357.1428571
645137	1	0	17500	21733333.3333333	20650000
645137	1	0	18000	21175000	20139285.7142857
645137	1	0	18500	20741666.6666667	19860714.2857143
645137	1	0	19000	20241666.6666667	19610714.2857143
645137	1	0	19500	19900000	19364285.7142857
645137	1	0	20000	19620833.3333333	18948214.2857143
480803	1	1	13416	23137500	22626785.7142857
480803	1	0	5000	16816666.6666667	15221428.5714286
480803	1	0	5500	17991666.6666667	15753571.4285714
480803	1	0	6000	18395833.3333333	16616071.4285714
480803	1	0	6500	19087500	17283928.5714286
480803	1	0	7000	20254166.6666667	17676785.7142857
480803	1	0	7500	21162500	18751785.7142857
480803	1	0	8000	21700000	19557142.8571429
480803	1	0	8500	22837500	19676785.7142857
480803	1	0	9000	23708333.3333333	20339285.7142857
480803	1	0	9500	23483333.3333333	20757142.8571429
480803	1	0	10000	23475000	21010714.2857143
480803	1	0	10500	23858333.3333333	21310714.2857143
480803	1	0	11000	24225000	21546428.5714286
480803	1	0	11500	23662500	22108928.5714286
480803	1	0	12000	23900000	22471428.5714286
480803	1	0	12500	24029166.6666667	22380357.1428571
480803	1	0	13000	23491666.6666667	22646428.5714286
480803	1	0	13500	23004166.6666667	22533928.5714286
480803	1	0	14000	22570833.3333333	22612500
480803	1	0	14500	22375000	22375000
480803	1	0	15000	22466666.6666667	22442857.1428571
480803	1	0	15500	22487500	22041071.4285714
480803	1	0	16000	22433333.3333333	21742857.1428571
480803	1	0	16500	21937500	21491071.4285714
480803	1	0	17000	21804166.6666667	21226785.7142857
480803	1	0	17500	21237500	20791071.4285714
480803	1	0	18000	20995833.3333333	20144642.8571429
480803	1	0	18500	20441666.6666667	19703571.4285714
480803	1	0	19000	20266666.6666667	19314285.7142857
480803	1	0	19500	20291666.6666667	18839285.7142857
480803	1	0	20000	19966666.6666667	18800000
723319	1	1	13416	23266666.6666667	22714285.7142857
723319	1	0	5000	16966666.6666667	14585714.2857143
723319	1	0	5500	17845833.3333333	15887500
723319	1	0	6000	18541666.6666667	16910714.2857143
723319	1	0	6500	19254166.6666667	17569642.8571429
723319	1	0	7000	20733333.3333333	17685714.2857143
723319	1	0	7500	21662500	18537500
723319	1	0	8000	21858333.3333333	19275000
723319	1	0	8500	22900000	19935714.2857143
723319	1	0	9000	23304166.6666667	20226785.7142857
723319	1	0	9500	23466666.6666667	20692857.1428571
723319	1	0	10000	23829166.6666667	21144642.8571429
723319	1	0	10500	24004166.6666667	21891071.4285714
723319	1	0	11000	23745833.3333333	21894642.8571429
723319	1	0	11500	23612500	21987500
723319	1	0	12000	24037500	22055357.1428571
723319	1	0	12500	24079166.6666667	22573214.2857143
723319	1	0	13000	23791666.6666667	22660714.2857143
723319	1	0	13500	23333333.3333333	22750000
723319	1	0	14000	23058333.3333333	22903571.4285714
723319	1	0	14500	22450000	22771428.5714286
723319	1	0	15000	22187500	22491071.4285714
723319	1	0	15500	22704166.6666667	22162500
723319	1	0	16000	22591666.6666667	21817857.1428571
723319	1	0	16500	22675000	21317857.1428571
723319	1	0	17000	22191666.6666667	20917857.1428571
723319	1	0	17500	21608333.3333333	20775000
723319	1	0	18000	21304166.6666667	20298214.2857143
723319	1	0	18500	20708333.3333333	19732142.8571429
723319	1	0	19000	20575000	19396428.5714286
723319	1	0	19500	20450000	18914285.7142857
723319	1	0	20000	20304166.6666667	18941071.4285714
314641	1	1	13416	23095833.3333333	22501785.7142857
314641	1	0	5000	17433333.3333333	14814285.7142857
314641	1	0	5500	18150000	15685714.2857143
314641	1	0	6000	18400000	16614285.7142857
314641	1	0	6500	18762500	17137500
314641	1	0	7000	20770833.3333333	17955357.1428571
314641	1	0	7500	21291666.6666667	18982142.8571429
314641	1	0	8000	22529166.6666667	19344642.8571429
314641	1	0	8500	22670833.3333333	19962500
314641	1	0	9000	22600000	20314285.7142857
314641	1	0	9500	23479166.6666667	20616071.4285714
314641	1	0	10000	23779166.6666667	20951785.7142857
314641	1	0	10500	23679166.6666667	21101785.7142857
314641	1	0	11000	23425000	21817857.1428571
314641	1	0	11500	23691666.6666667	22167857.1428571
314641	1	0	12000	24029166.6666667	22344642.8571429
314641	1	0	12500	23775000	22346428.5714286
314641	1	0	13000	23666666.6666667	22285714.2857143
314641	1	0	13500	22995833.3333333	22394642.8571429
314641	1	0	14000	22512500	22280357.1428571
314641	1	0	14500	22225000	22439285.7142857
314641	1	0	15000	22108333.3333333	22239285.7142857
314641	1	0	15500	22837500	22105357.1428571
314641	1	0	16000	22416666.6666667	21964285.7142857
314641	1	0	16500	22004166.6666667	21533928.5714286
314641	1	0	17000	21691666.6666667	21203571.4285714
314641	1	0	17500	21591666.6666667	20710714.2857143
314641	1	0	18000	21362500	20130357.1428571
314641	1	0	18500	21029166.6666667	19737500
314641	1	0	19000	20587500	19248214.2857143
314641	1	0	19500	20425000	19210714.2857143
314641	1	0	20000	19945833.3333333	19094642.8571429
791599	1	1	13416	23416666.6666667	22650000
791599	1	0	5000	16729166.6666667	14687500
791599	1	0	5500	17966666.6666667	15764285.7142857
791599	1	0	6000	18716666.6666667	16192857.1428571
791599	1	0	6500	19104166.6666667	17348214.2857143
791599	1	0	7000	20437500	17955357.1428571
791599	1	0	7500	21670833.3333333	18605357.1428571
791599	1	0	8000	21508333.3333333	19210714.2857143
791599	1	0	8500	22562500	19294642.8571429
791599	1	0	9000	22925000	19960714.2857143
791599	1	0	9500	22975000	20760714.2857143
791599	1	0	10000	23833333.3333333	21214285.7142857
791599	1	0	10500	24037500	21448214.2857143
791599	1	0	11000	23612500	21594642.8571429
791599	1	0	11500	23670833.3333333	22033928.5714286
791599	1	0	12000	23691666.6666667	22275000
791599	1	0	12500	23912500	22573214.2857143
791599	1	0	13000	23629166.6666667	22730357.1428571
791599	1	0	13500	23304166.6666667	22619642.8571429
791599	1	0	14000	22820833.3333333	22505357.1428571
791599	1	0	14500	22762500	22494642.8571429
791599	1	0	15000	22508333.3333333	22210714.2857143
791599	1	0	15500	22387500	22155357.1428571
791599	1	0	16000	22262500	21887500
791599	1	0	16500	22158333.3333333	21253571.4285714
791599	1	0	17000	21704166.6666667	21055357.1428571
791599	1	0	17500	21566666.6666667	20507142.8571429
791599	1	0	18000	21170833.3333333	19998214.2857143
791599	1	0	18500	20687500	19741071.4285714
791599	1	0	19000	20575000	19325000
791599	1	0	19500	20595833.3333333	19137500
791599	1	0	20000	20154166.6666667	18933928.5714286
937577	1	1	13416	23012500	22608928.5714286
937577	1	0	5000	16779166.6666667	14737500
937577	1	0	5500	17812500	15473214.2857143
937577	1	0	6000	18241666.6666667	16682142.8571429
937577	1	0	6500	19083333.3333333	1.7e+07
937577	1	0	7000	20450000	17807142.8571429
937577	1	0	7500	21129166.6666667	18408928.5714286
937577	1	0	8000	21995833.3333333	19216071.4285714
937577	1	0	8500	22808333.3333333	19903571.4285714
937577	1	0	9000	22841666.6666667	19996428.5714286
937577	1	0	9500	23295833.3333333	20623214.2857143
937577	1	0	10000	23991666.6666667	21289285.7142857
937577	1	0	10500	24050000	21371428.5714286
937577	1	0	11000	24104166.6666667	21669642.8571429
937577	1	0	11500	24020833.3333333	21955357.1428571
937577	1	0	12000	24062500	22330357.1428571
937577	1	0	12500	23558333.3333333	22510714.2857143
937577	1	0	13000	23450000	22592857.1428571
937577	1	0	13500	23033333.3333333	22592857.1428571
937577	1	0	14000	22683333.3333333	22564285.7142857
937577	1	0	14500	22270833.3333333	22419642.8571429
937577	1	0	15000	22475000	22367857.1428571
937577	1	0	15500	22529166.6666667	22380357.1428571
937577	1	0	16000	22395833.3333333	22044642.8571429
937577	1	0	16500	22295833.3333333	21408928.5714286
937577	1	0	17000	22020833.3333333	20848214.2857143
937577	1	0	17500	21637500	20548214.2857143
937577	1	0	18000	2.1e+07	20071428.5714286
937577	1	0	18500	20741666.6666667	19646428.5714286
937577	1	0	19000	20629166.6666667	19444642.8571429
937577	1	0	19500	19941666.6666667	19203571.4285714
937577	1	0	20000	19633333.3333333	18728571.4285714
685649	1	1	13416	23370833.3333333	22741071.4285714
685649	1	0	5000	16791666.6666667	14875000
685649	1	0	5500	17654166.6666667	15826785.7142857
685649	1	0	6000	18408333.3333333	16825000
685649	1	0	6500	18958333.3333333	17267857.1428571
685649	1	0	7000	20608333.3333333	17382142.8571429
685649	1	0	7500	21475000	18546428.5714286
685649	1	0	8000	21875000	19125000
685649	1	0	8500	22700000	19378571.4285714
685649	1	0	9000	23341666.6666667	20067857.1428571
685649	1	0	9500	23554166.6666667	20369642.8571429
685649	1	0	10000	23675000	21067857.1428571
685649	1	0	10500	24033333.3333333	21735714.2857143
685649	1	0	11000	23775000	21882142.8571429
685649	1	0	11500	23641666.6666667	22046428.5714286
685649	1	0	12000	24308333.3333333	22010714.2857143
685649	1	0	12500	23891666.6666667	22296428.5714286
685649	1	0	13000	23437500	22455357.1428571
685649	1	0	13500	23241666.6666667	22860714.2857143
685649	1	0	14000	22800000	22800000
685649	1	0	14500	22387500	22583928.5714286
685649	1	0	15000	22345833.3333333	22423214.2857143
685649	1	0	15500	22241666.6666667	22003571.4285714
685649	1	0	16000	21658333.3333333	21932142.8571429
685649	1	0	16500	22025000	21382142.8571429
685649	1	0	17000	21525000	20775000
685649	1	0	17500	21591666.6666667	20567857.1428571
685649	1	0	18000	21541666.6666667	20267857.1428571
685649	1	0	18500	20891666.6666667	19867857.1428571
685649	1	0	19000	20770833.3333333	19312500
685649	1	0	19500	20416666.6666667	19142857.1428571
685649	1	0	20000	20008333.3333333	18853571.4285714
619363	1	1	13416	23300000	22842857.1428571
619363	1	0	5000	17137500	14655357.1428571
619363	1	0	5500	17991666.6666667	15539285.7142857
619363	1	0	6000	18558333.3333333	16832142.8571429
619363	1	0	6500	18770833.3333333	16991071.4285714
619363	1	0	7000	20291666.6666667	17946428.5714286
619363	1	0	7500	21362500	18308928.5714286
619363	1	0	8000	22020833.3333333	19205357.1428571
619363	1	0	8500	21983333.3333333	19757142.8571429
619363	1	0	9000	22875000	19910714.2857143
619363	1	0	9500	22954166.6666667	20769642.8571429
619363	1	0	10000	23170833.3333333	21498214.2857143
619363	1	0	10500	23525000	21596428.5714286
619363	1	0	11000	23954166.6666667	21591071.4285714
619363	1	0	11500	23612500	21916071.4285714
619363	1	0	12000	23900000	22185714.2857143
619363	1	0	12500	24100000	22707142.8571429
619363	1	0	13000	23479166.6666667	22651785.7142857
619363	1	0	13500	23170833.3333333	22819642.8571429
619363	1	0	14000	22995833.3333333	22858928.5714286
619363	1	0	14500	22545833.3333333	22730357.1428571
619363	1	0	15000	22291666.6666667	22303571.4285714
619363	1	0	15500	22020833.3333333	21955357.1428571
619363	1	0	16000	22275000	21882142.8571429
619363	1	0	16500	21666666.6666667	21535714.2857143
619363	1	0	17000	21679166.6666667	21066071.4285714
619363	1	0	17500	21566666.6666667	20721428.5714286
619363	1	0	18000	21125000	20232142.8571429
619363	1	0	18500	20733333.3333333	19721428.5714286
619363	1	0	19000	20554166.6666667	19405357.1428571
619363	1	0	19500	20129166.6666667	19051785.7142857
619363	1	0	20000	19775000	18667857.1428571
390539	1	1	13416	23062500	22873214.2857143
390539	1	0	5000	16950000	14878571.4285714
390539	1	0	5500	18341666.6666667	15532142.8571429
390539	1	0	6000	18866666.6666667	16557142.8571429
390539	1	0	6500	18925000	17139285.7142857
390539	1	0	7000	20775000	17810714.2857143
390539	1	0	7500	21825000	18467857.1428571
390539	1	0	8000	21862500	18844642.8571429
390539	1	0	8500	22862500	19523214.2857143
390539	1	0	9000	23566666.6666667	19900000
390539	1	0	9500	23270833.3333333	20633928.5714286
390539	1	0	10000	23637500	20941071.4285714
390539	1	0	10500	24037500	21376785.7142857
390539	1	0	11000	23958333.3333333	21589285.7142857
390539	1	0	11500	23483333.3333333	21971428.5714286
390539	1	0	12000	23708333.3333333	22625000
390539	1	0	12500	23891666.6666667	22653571.4285714
390539	1	0	13000	23445833.3333333	22880357.1428571
390539	1	0	13500	23125000	22767857.1428571
390539	1	0	14000	22708333.3333333	22696428.5714286
390539	1	0	14500	22266666.6666667	22492857.1428571
390539	1	0	15000	22308333.3333333	22653571.4285714
390539	1	0	15500	22420833.3333333	22355357.1428571
390539	1	0	16000	22341666.6666667	21853571.4285714
390539	1	0	16500	22220833.3333333	21369642.8571429
390539	1	0	17000	22129166.6666667	20801785.7142857
390539	1	0	17500	21637500	20619642.8571429
390539	1	0	18000	21320833.3333333	20219642.8571429
390539	1	0	18500	20887500	19655357.1428571
390539	1	0	19000	20600000	19100000
390539	1	0	19500	20237500	18791071.4285714
390539	1	0	20000	20270833.3333333	18669642.8571429
465887	1	1	13416	23058333.3333333	22446428.5714286
465887	1	0	5000	17104166.6666667	14883928.5714286
