semilla	subsamping	oficial	meseta	ganancia
187049	0.1	0	12500	13125000
187049	0.1	0	13000	13350000
187049	0.1	0	13500	12975000
187049	0.1	0	14000	12850000
187049	0.1	0	14500	12775000
187049	0.1	0	15000	12450000
205151	0.1	1	11005	13443750
205151	0.1	0	5000	11150000
205151	0.1	0	5500	11675000
205151	0.1	0	6000	11850000
205151	0.1	0	6500	12275000
205151	0.1	0	7000	12400000
205151	0.1	0	7500	12775000
205151	0.1	0	8000	12650000
205151	0.1	0	8500	12925000
205151	0.1	0	9000	12900000
205151	0.1	0	9500	13325000
205151	0.1	0	10000	13400000
205151	0.1	0	10500	13225000
205151	0.1	0	11000	13450000
205151	0.1	0	11500	13625000
205151	0.1	0	12000	13300000
205151	0.1	0	12500	13225000
205151	0.1	0	13000	1.3e+07
205151	0.1	0	13500	12975000
205151	0.1	0	14000	12650000
205151	0.1	0	14500	12425000
205151	0.1	0	15000	12500000
813697	0.1	1	11005	13243750
813697	0.1	0	5000	10950000
813697	0.1	0	5500	11425000
813697	0.1	0	6000	11650000
813697	0.1	0	6500	11575000
813697	0.1	0	7000	11950000
813697	0.1	0	7500	11875000
813697	0.1	0	8000	11900000
813697	0.1	0	8500	12075000
813697	0.1	0	9000	12150000
813697	0.1	0	9500	12325000
813697	0.1	0	10000	12750000
813697	0.1	0	10500	13025000
813697	0.1	0	11000	13250000
813697	0.1	0	11500	13075000
813697	0.1	0	12000	13300000
813697	0.1	0	12500	13225000
813697	0.1	0	13000	13150000
813697	0.1	0	13500	13075000
813697	0.1	0	14000	13100000
813697	0.1	0	14500	12725000
813697	0.1	0	15000	12600000
344719	0.1	1	11005	12993750
344719	0.1	0	5000	11200000
344719	0.1	0	5500	11325000
344719	0.1	0	6000	11900000
344719	0.1	0	6500	11725000
344719	0.1	0	7000	12050000
344719	0.1	0	7500	12275000
344719	0.1	0	8000	12600000
344719	0.1	0	8500	13075000
344719	0.1	0	9000	13150000
344719	0.1	0	9500	13225000
344719	0.1	0	10000	1.3e+07
344719	0.1	0	10500	12775000
344719	0.1	0	11000	12950000
344719	0.1	0	11500	13075000
344719	0.1	0	12000	12950000
344719	0.1	0	12500	12975000
344719	0.1	0	13000	1.3e+07
344719	0.1	0	13500	12875000
344719	0.1	0	14000	12750000
344719	0.1	0	14500	12625000
344719	0.1	0	15000	12350000
127217	0.1	1	11005	13543750
127217	0.1	0	5000	1.1e+07
127217	0.1	0	5500	11325000
127217	0.1	0	6000	11650000
127217	0.1	0	6500	12175000
127217	0.1	0	7000	12200000
127217	0.1	0	7500	12375000
127217	0.1	0	8000	13150000
127217	0.1	0	8500	13175000
127217	0.1	0	9000	13300000
127217	0.1	0	9500	13375000
127217	0.1	0	10000	13550000
127217	0.1	0	10500	13675000
127217	0.1	0	11000	13550000
127217	0.1	0	11500	13725000
127217	0.1	0	12000	13550000
127217	0.1	0	12500	13225000
127217	0.1	0	13000	13250000
127217	0.1	0	13500	13075000
127217	0.1	0	14000	12850000
127217	0.1	0	14500	12575000
127217	0.1	0	15000	12250000
464371	0.1	1	11005	13493750
464371	0.1	0	5000	1.1e+07
464371	0.1	0	5500	11625000
464371	0.1	0	6000	11800000
464371	0.1	0	6500	12075000
464371	0.1	0	7000	12150000
464371	0.1	0	7500	12225000
464371	0.1	0	8000	12500000
464371	0.1	0	8500	13075000
464371	0.1	0	9000	13300000
464371	0.1	0	9500	13275000
464371	0.1	0	10000	13200000
464371	0.1	0	10500	13325000
464371	0.1	0	11000	13500000
464371	0.1	0	11500	13525000
464371	0.1	0	12000	13500000
464371	0.1	0	12500	13525000
464371	0.1	0	13000	13300000
464371	0.1	0	13500	12825000
464371	0.1	0	14000	12750000
464371	0.1	0	14500	12575000
464371	0.1	0	15000	12300000
645137	0.1	1	11005	13343750
645137	0.1	0	5000	10900000
645137	0.1	0	5500	11875000
645137	0.1	0	6000	12150000
645137	0.1	0	6500	12175000
645137	0.1	0	7000	12450000
645137	0.1	0	7500	12275000
645137	0.1	0	8000	12250000
645137	0.1	0	8500	12725000
645137	0.1	0	9000	13200000
645137	0.1	0	9500	13425000
645137	0.1	0	10000	13500000
645137	0.1	0	10500	13275000
645137	0.1	0	11000	13350000
645137	0.1	0	11500	13125000
645137	0.1	0	12000	13450000
645137	0.1	0	12500	13275000
645137	0.1	0	13000	13450000
645137	0.1	0	13500	13175000
645137	0.1	0	14000	12850000
645137	0.1	0	14500	12625000
645137	0.1	0	15000	12600000
480803	0.1	1	11005	12843750
480803	0.1	0	5000	10950000
480803	0.1	0	5500	11425000
480803	0.1	0	6000	11500000
480803	0.1	0	6500	12025000
480803	0.1	0	7000	12200000
480803	0.1	0	7500	12325000
480803	0.1	0	8000	13100000
480803	0.1	0	8500	12925000
480803	0.1	0	9000	1.3e+07
480803	0.1	0	9500	13075000
480803	0.1	0	10000	12950000
480803	0.1	0	10500	12875000
480803	0.1	0	11000	12850000
480803	0.1	0	11500	13175000
480803	0.1	0	12000	13050000
480803	0.1	0	12500	12825000
480803	0.1	0	13000	12750000
480803	0.1	0	13500	12925000
480803	0.1	0	14000	12450000
480803	0.1	0	14500	12225000
480803	0.1	0	15000	12200000
723319	0.1	1	11005	13193750
723319	0.1	0	5000	11250000
723319	0.1	0	5500	11525000
723319	0.1	0	6000	11750000
723319	0.1	0	6500	11925000
723319	0.1	0	7000	11900000
723319	0.1	0	7500	12175000
723319	0.1	0	8000	12600000
723319	0.1	0	8500	12475000
723319	0.1	0	9000	12900000
723319	0.1	0	9500	12825000
723319	0.1	0	10000	12950000
723319	0.1	0	10500	13125000
723319	0.1	0	11000	13200000
723319	0.1	0	11500	13575000
723319	0.1	0	12000	13300000
723319	0.1	0	12500	13175000
723319	0.1	0	13000	13200000
723319	0.1	0	13500	13075000
723319	0.1	0	14000	13150000
723319	0.1	0	14500	12875000
723319	0.1	0	15000	12700000
314641	0.1	1	11005	13493750
314641	0.1	0	5000	10700000
314641	0.1	0	5500	11375000
314641	0.1	0	6000	11950000
314641	0.1	0	6500	12375000
314641	0.1	0	7000	12400000
314641	0.1	0	7500	12525000
314641	0.1	0	8000	12750000
314641	0.1	0	8500	12725000
314641	0.1	0	9000	12800000
314641	0.1	0	9500	12675000
314641	0.1	0	10000	12950000
314641	0.1	0	10500	13375000
314641	0.1	0	11000	13500000
314641	0.1	0	11500	13625000
314641	0.1	0	12000	13600000
314641	0.1	0	12500	13525000
314641	0.1	0	13000	13400000
314641	0.1	0	13500	13325000
314641	0.1	0	14000	13150000
314641	0.1	0	14500	12825000
314641	0.1	0	15000	12700000
791599	0.1	1	11005	13143750
791599	0.1	0	5000	11100000
791599	0.1	0	5500	11575000
791599	0.1	0	6000	11800000
791599	0.1	0	6500	12025000
791599	0.1	0	7000	12100000
791599	0.1	0	7500	12025000
791599	0.1	0	8000	12300000
791599	0.1	0	8500	12725000
791599	0.1	0	9000	12850000
791599	0.1	0	9500	12975000
791599	0.1	0	10000	12900000
791599	0.1	0	10500	13025000
791599	0.1	0	11000	13150000
791599	0.1	0	11500	13075000
791599	0.1	0	12000	12900000
791599	0.1	0	12500	13075000
791599	0.1	0	13000	13150000
791599	0.1	0	13500	13025000
791599	0.1	0	14000	1.3e+07
791599	0.1	0	14500	12525000
791599	0.1	0	15000	12250000
937577	0.1	1	11005	13393750
937577	0.1	0	5000	10850000
937577	0.1	0	5500	11725000
937577	0.1	0	6000	12300000
937577	0.1	0	6500	12325000
937577	0.1	0	7000	12250000
937577	0.1	0	7500	12475000
937577	0.1	0	8000	12700000
937577	0.1	0	8500	13075000
937577	0.1	0	9000	12900000
937577	0.1	0	9500	13025000
937577	0.1	0	10000	13150000
937577	0.1	0	10500	13175000
937577	0.1	0	11000	13400000
937577	0.1	0	11500	13475000
937577	0.1	0	12000	13500000
937577	0.1	0	12500	13625000
937577	0.1	0	13000	13300000
937577	0.1	0	13500	13375000
937577	0.1	0	14000	12800000
937577	0.1	0	14500	12575000
937577	0.1	0	15000	12600000
685649	0.1	1	11005	13193750
685649	0.1	0	5000	11500000
685649	0.1	0	5500	11825000
685649	0.1	0	6000	12150000
685649	0.1	0	6500	12275000
685649	0.1	0	7000	12350000
685649	0.1	0	7500	12775000
685649	0.1	0	8000	12750000
685649	0.1	0	8500	12825000
685649	0.1	0	9000	12850000
685649	0.1	0	9500	12775000
685649	0.1	0	10000	12850000
685649	0.1	0	10500	13225000
685649	0.1	0	11000	13200000
685649	0.1	0	11500	13325000
685649	0.1	0	12000	13400000
685649	0.1	0	12500	13325000
685649	0.1	0	13000	13250000
685649	0.1	0	13500	12675000
685649	0.1	0	14000	12550000
685649	0.1	0	14500	12375000
685649	0.1	0	15000	12150000
619363	0.1	1	11005	13243750
619363	0.1	0	5000	11550000
619363	0.1	0	5500	12075000
619363	0.1	0	6000	12500000
619363	0.1	0	6500	12475000
619363	0.1	0	7000	12700000
619363	0.1	0	7500	12975000
619363	0.1	0	8000	13250000
619363	0.1	0	8500	13275000
619363	0.1	0	9000	13100000
619363	0.1	0	9500	13225000
619363	0.1	0	10000	13150000
619363	0.1	0	10500	13425000
619363	0.1	0	11000	13250000
619363	0.1	0	11500	13375000
619363	0.1	0	12000	13100000
619363	0.1	0	12500	13425000
619363	0.1	0	13000	13100000
619363	0.1	0	13500	12825000
619363	0.1	0	14000	12850000
619363	0.1	0	14500	12725000
619363	0.1	0	15000	12250000
390539	0.1	1	11005	13243750
390539	0.1	0	5000	1.1e+07
390539	0.1	0	5500	11225000
390539	0.1	0	6000	11800000
390539	0.1	0	6500	12125000
390539	0.1	0	7000	12150000
390539	0.1	0	7500	12275000
390539	0.1	0	8000	12650000
390539	0.1	0	8500	12925000
390539	0.1	0	9000	13050000
390539	0.1	0	9500	13125000
390539	0.1	0	10000	13100000
390539	0.1	0	10500	13275000
390539	0.1	0	11000	13200000
390539	0.1	0	11500	13125000
390539	0.1	0	12000	13300000
390539	0.1	0	12500	13275000
390539	0.1	0	13000	13200000
390539	0.1	0	13500	13025000
390539	0.1	0	14000	12950000
390539	0.1	0	14500	12725000
390539	0.1	0	15000	12500000
465887	0.1	1	11005	13243750
465887	0.1	0	5000	11300000
465887	0.1	0	5500	11925000
465887	0.1	0	6000	12500000
465887	0.1	0	6500	12675000
465887	0.1	0	7000	12600000
465887	0.1	0	7500	12825000
465887	0.1	0	8000	13100000
465887	0.1	0	8500	13125000
465887	0.1	0	9000	13500000
465887	0.1	0	9500	13575000
465887	0.1	0	10000	13550000
465887	0.1	0	10500	13375000
465887	0.1	0	11000	13250000
465887	0.1	0	11500	13275000
465887	0.1	0	12000	13250000
465887	0.1	0	12500	13525000
465887	0.1	0	13000	13100000
465887	0.1	0	13500	13075000
465887	0.1	0	14000	12900000
465887	0.1	0	14500	12675000
465887	0.1	0	15000	12300000
619657	0.1	1	11005	13093750
619657	0.1	0	5000	11100000
619657	0.1	0	5500	11075000
619657	0.1	0	6000	11450000
619657	0.1	0	6500	11775000
619657	0.1	0	7000	11600000
619657	0.1	0	7500	11875000
619657	0.1	0	8000	12200000
619657	0.1	0	8500	12525000
619657	0.1	0	9000	12550000
619657	0.1	0	9500	12525000
619657	0.1	0	10000	12650000
619657	0.1	0	10500	13125000
619657	0.1	0	11000	13100000
619657	0.1	0	11500	13125000
619657	0.1	0	12000	13350000
619657	0.1	0	12500	13125000
619657	0.1	0	13000	1.3e+07
619657	0.1	0	13500	13075000
619657	0.1	0	14000	12700000
619657	0.1	0	14500	12525000
619657	0.1	0	15000	12350000
195737	0.1	1	11005	13193750
195737	0.1	0	5000	11250000
195737	0.1	0	5500	11625000
195737	0.1	0	6000	11950000
195737	0.1	0	6500	12275000
195737	0.1	0	7000	12150000
195737	0.1	0	7500	12425000
195737	0.1	0	8000	12600000
195737	0.1	0	8500	12525000
195737	0.1	0	9000	12850000
195737	0.1	0	9500	12875000
195737	0.1	0	10000	12950000
195737	0.1	0	10500	13175000
195737	0.1	0	11000	13200000
195737	0.1	0	11500	13325000
195737	0.1	0	12000	13500000
195737	0.1	0	12500	13525000
195737	0.1	0	13000	13500000
195737	0.1	0	13500	13325000
195737	0.1	0	14000	13200000
195737	0.1	0	14500	12925000
195737	0.1	0	15000	12750000
542831	0.1	1	11005	13393750
542831	0.1	0	5000	11150000
542831	0.1	0	5500	11175000
542831	0.1	0	6000	11700000
542831	0.1	0	6500	11975000
542831	0.1	0	7000	12350000
542831	0.1	0	7500	12825000
542831	0.1	0	8000	12650000
542831	0.1	0	8500	12625000
542831	0.1	0	9000	12750000
542831	0.1	0	9500	13225000
542831	0.1	0	10000	13250000
542831	0.1	0	10500	13375000
542831	0.1	0	11000	13300000
542831	0.1	0	11500	13025000
542831	0.1	0	12000	13050000
542831	0.1	0	12500	13175000
542831	0.1	0	13000	13200000
542831	0.1	0	13500	12925000
542831	0.1	0	14000	12650000
542831	0.1	0	14500	12675000
542831	0.1	0	15000	12700000
438499	0.1	1	11005	12943750
438499	0.1	0	5000	11200000
438499	0.1	0	5500	11375000
438499	0.1	0	6000	11650000
438499	0.1	0	6500	11775000
438499	0.1	0	7000	12200000
438499	0.1	0	7500	12425000
438499	0.1	0	8000	12600000
438499	0.1	0	8500	12625000
438499	0.1	0	9000	12850000
438499	0.1	0	9500	12975000
438499	0.1	0	10000	13050000
438499	0.1	0	10500	12925000
438499	0.1	0	11000	12950000
438499	0.1	0	11500	12875000
438499	0.1	0	12000	13250000
438499	0.1	0	12500	13275000
438499	0.1	0	13000	13050000
438499	0.1	0	13500	13075000
438499	0.1	0	14000	12900000
438499	0.1	0	14500	12375000
438499	0.1	0	15000	12250000
657539	0.1	1	11005	13193750
657539	0.1	0	5000	10550000
657539	0.1	0	5500	11225000
657539	0.1	0	6000	11850000
657539	0.1	0	6500	12025000
657539	0.1	0	7000	12650000
657539	0.1	0	7500	12925000
657539	0.1	0	8000	12900000
657539	0.1	0	8500	13125000
657539	0.1	0	9000	13200000
657539	0.1	0	9500	13025000
657539	0.1	0	10000	12950000
657539	0.1	0	10500	13225000
657539	0.1	0	11000	13200000
657539	0.1	0	11500	13225000
657539	0.1	0	12000	13150000
657539	0.1	0	12500	13275000
657539	0.1	0	13000	13200000
657539	0.1	0	13500	13075000
657539	0.1	0	14000	12950000
657539	0.1	0	14500	12825000
657539	0.1	0	15000	12750000
408469	0.1	1	11005	13043750
408469	0.1	0	5000	11150000
408469	0.1	0	5500	11775000
408469	0.1	0	6000	11900000
408469	0.1	0	6500	12075000
408469	0.1	0	7000	12100000
408469	0.1	0	7500	12325000
408469	0.1	0	8000	12500000
408469	0.1	0	8500	12875000
408469	0.1	0	9000	13100000
408469	0.1	0	9500	13425000
408469	0.1	0	10000	13300000
408469	0.1	0	10500	13125000
408469	0.1	0	11000	1.3e+07
408469	0.1	0	11500	13175000
408469	0.1	0	12000	13250000
408469	0.1	0	12500	13375000
408469	0.1	0	13000	13250000
408469	0.1	0	13500	13125000
408469	0.1	0	14000	1.3e+07
408469	0.1	0	14500	12625000
408469	0.1	0	15000	12400000
806999	0.1	1	11005	13043750
806999	0.1	0	5000	10750000
806999	0.1	0	5500	11675000
806999	0.1	0	6000	11800000
806999	0.1	0	6500	12125000
806999	0.1	0	7000	12550000
806999	0.1	0	7500	12625000
806999	0.1	0	8000	12750000
806999	0.1	0	8500	12775000
806999	0.1	0	9000	12900000
806999	0.1	0	9500	13125000
806999	0.1	0	10000	13100000
806999	0.1	0	10500	13025000
806999	0.1	0	11000	13050000
806999	0.1	0	11500	13025000
806999	0.1	0	12000	13300000
806999	0.1	0	12500	13325000
806999	0.1	0	13000	13150000
806999	0.1	0	13500	12875000
806999	0.1	0	14000	12750000
806999	0.1	0	14500	12275000
806999	0.1	0	15000	12050000
491899	0.1	1	11005	13543750
491899	0.1	0	5000	11850000
491899	0.1	0	5500	12125000
491899	0.1	0	6000	12350000
491899	0.1	0	6500	12575000
491899	0.1	0	7000	12700000
491899	0.1	0	7500	12725000
491899	0.1	0	8000	12800000
491899	0.1	0	8500	13025000
491899	0.1	0	9000	13350000
491899	0.1	0	9500	13425000
491899	0.1	0	10000	13150000
491899	0.1	0	10500	13525000
491899	0.1	0	11000	13550000
491899	0.1	0	11500	13425000
491899	0.1	0	12000	13100000
491899	0.1	0	12500	12975000
491899	0.1	0	13000	12950000
491899	0.1	0	13500	12975000
491899	0.1	0	14000	12900000
491899	0.1	0	14500	12725000
491899	0.1	0	15000	12300000
787181	0.1	1	11005	13343750
787181	0.1	0	5000	10600000
787181	0.1	0	5500	11525000
787181	0.1	0	6000	11800000
787181	0.1	0	6500	12225000
787181	0.1	0	7000	12300000
787181	0.1	0	7500	12525000
787181	0.1	0	8000	12500000
787181	0.1	0	8500	12675000
787181	0.1	0	9000	12700000
787181	0.1	0	9500	13125000
787181	0.1	0	10000	13550000
787181	0.1	0	10500	13475000
787181	0.1	0	11000	13350000
787181	0.1	0	11500	13425000
787181	0.1	0	12000	13500000
787181	0.1	0	12500	13275000
787181	0.1	0	13000	13250000
787181	0.1	0	13500	13125000
787181	0.1	0	14000	12600000
787181	0.1	0	14500	12425000
787181	0.1	0	15000	12250000
441841	0.1	1	11005	13343750
441841	0.1	0	5000	10800000
441841	0.1	0	5500	11475000
441841	0.1	0	6000	11950000
441841	0.1	0	6500	12275000
441841	0.1	0	7000	12500000
441841	0.1	0	7500	12525000
441841	0.1	0	8000	12500000
441841	0.1	0	8500	12725000
441841	0.1	0	9000	13150000
441841	0.1	0	9500	13125000
441841	0.1	0	10000	13400000
441841	0.1	0	10500	13225000
441841	0.1	0	11000	13350000
441841	0.1	0	11500	13125000
441841	0.1	0	12000	13150000
441841	0.1	0	12500	12925000
441841	0.1	0	13000	13100000
441841	0.1	0	13500	13075000
441841	0.1	0	14000	12900000
441841	0.1	0	14500	12525000
441841	0.1	0	15000	12100000
833927	0.1	1	11005	13593750
833927	0.1	0	5000	10800000
833927	0.1	0	5500	11075000
833927	0.1	0	6000	11750000
833927	0.1	0	6500	12475000
833927	0.1	0	7000	12650000
833927	0.1	0	7500	12775000
833927	0.1	0	8000	13150000
833927	0.1	0	8500	13025000
833927	0.1	0	9000	13400000
833927	0.1	0	9500	13475000
833927	0.1	0	10000	13650000
833927	0.1	0	10500	13625000
833927	0.1	0	11000	13600000
833927	0.1	0	11500	13575000
833927	0.1	0	12000	13900000
833927	0.1	0	12500	13825000
833927	0.1	0	13000	13500000
833927	0.1	0	13500	13225000
833927	0.1	0	14000	12900000
833927	0.1	0	14500	12525000
833927	0.1	0	15000	12150000
745027	0.1	1	11005	12993750
745027	0.1	0	5000	10650000
745027	0.1	0	5500	11075000
745027	0.1	0	6000	11600000
745027	0.1	0	6500	11825000
745027	0.1	0	7000	12200000
745027	0.1	0	7500	12125000
745027	0.1	0	8000	12100000
745027	0.1	0	8500	12425000
745027	0.1	0	9000	12750000
745027	0.1	0	9500	13075000
745027	0.1	0	10000	13300000
745027	0.1	0	10500	13375000
745027	0.1	0	11000	1.3e+07
745027	0.1	0	11500	13175000
745027	0.1	0	12000	12900000
745027	0.1	0	12500	12725000
745027	0.1	0	13000	12750000
745027	0.1	0	13500	12775000
745027	0.1	0	14000	12850000
745027	0.1	0	14500	12525000
745027	0.1	0	15000	12200000
369007	0.1	1	11005	13293750
369007	0.1	0	5000	11050000
369007	0.1	0	5500	11375000
369007	0.1	0	6000	11750000
369007	0.1	0	6500	11975000
369007	0.1	0	7000	12100000
369007	0.1	0	7500	12375000
369007	0.1	0	8000	12600000
369007	0.1	0	8500	12475000
369007	0.1	0	9000	12450000
369007	0.1	0	9500	12625000
369007	0.1	0	10000	13300000
369007	0.1	0	10500	13375000
369007	0.1	0	11000	13300000
369007	0.1	0	11500	13275000
369007	0.1	0	12000	13200000
369007	0.1	0	12500	13025000
369007	0.1	0	13000	12700000
369007	0.1	0	13500	12875000
369007	0.1	0	14000	12800000
369007	0.1	0	14500	12425000
369007	0.1	0	15000	12150000
327179	0.1	1	11005	13043750
327179	0.1	0	5000	10800000
327179	0.1	0	5500	11425000
327179	0.1	0	6000	11400000
327179	0.1	0	6500	11825000
327179	0.1	0	7000	12450000
327179	0.1	0	7500	12675000
327179	0.1	0	8000	12850000
327179	0.1	0	8500	12875000
327179	0.1	0	9000	12950000
327179	0.1	0	9500	12975000
327179	0.1	0	10000	13100000
327179	0.1	0	10500	13075000
327179	0.1	0	11000	13050000
327179	0.1	0	11500	13075000
327179	0.1	0	12000	13100000
327179	0.1	0	12500	13075000
327179	0.1	0	13000	13150000
327179	0.1	0	13500	12925000
327179	0.1	0	14000	12750000
327179	0.1	0	14500	12375000
327179	0.1	0	15000	12350000
351217	0.1	1	11005	13243750
351217	0.1	0	5000	11250000
351217	0.1	0	5500	11925000
351217	0.1	0	6000	12200000
351217	0.1	0	6500	12575000
351217	0.1	0	7000	12750000
351217	0.1	0	7500	12825000
351217	0.1	0	8000	12700000
351217	0.1	0	8500	13125000
351217	0.1	0	9000	13350000
351217	0.1	0	9500	13375000
351217	0.1	0	10000	13200000
351217	0.1	0	10500	12975000
351217	0.1	0	11000	13250000
351217	0.1	0	11500	13275000
351217	0.1	0	12000	13050000
351217	0.1	0	12500	12975000
351217	0.1	0	13000	12850000
351217	0.1	0	13500	12575000
351217	0.1	0	14000	12650000
351217	0.1	0	14500	12425000
351217	0.1	0	15000	12150000
819407	0.1	1	11005	13493750
819407	0.1	0	5000	10750000
819407	0.1	0	5500	11525000
819407	0.1	0	6000	12100000
819407	0.1	0	6500	12125000
819407	0.1	0	7000	12500000
819407	0.1	0	7500	12525000
819407	0.1	0	8000	12700000
819407	0.1	0	8500	12825000
819407	0.1	0	9000	12950000
819407	0.1	0	9500	13025000
819407	0.1	0	10000	13150000
819407	0.1	0	10500	13425000
819407	0.1	0	11000	13500000
819407	0.1	0	11500	13425000
819407	0.1	0	12000	13350000
819407	0.1	0	12500	13175000
819407	0.1	0	13000	13050000
819407	0.1	0	13500	12925000
819407	0.1	0	14000	12850000
819407	0.1	0	14500	12675000
819407	0.1	0	15000	12500000
491083	0.1	1	11005	13143750
491083	0.1	0	5000	10550000
491083	0.1	0	5500	11025000
491083	0.1	0	6000	11450000
491083	0.1	0	6500	11625000
491083	0.1	0	7000	12100000
491083	0.1	0	7500	12375000
491083	0.1	0	8000	12550000
491083	0.1	0	8500	12775000
491083	0.1	0	9000	12950000
491083	0.1	0	9500	12975000
491083	0.1	0	10000	12750000
491083	0.1	0	10500	13025000
491083	0.1	0	11000	13150000
491083	0.1	0	11500	12975000
491083	0.1	0	12000	1.3e+07
491083	0.1	0	12500	13025000
491083	0.1	0	13000	12900000
491083	0.1	0	13500	12825000
491083	0.1	0	14000	12500000
491083	0.1	0	14500	12625000
491083	0.1	0	15000	12150000
837307	0.1	1	11005	13093750
837307	0.1	0	5000	10850000
837307	0.1	0	5500	11275000
837307	0.1	0	6000	11800000
837307	0.1	0	6500	12025000
837307	0.1	0	7000	12500000
837307	0.1	0	7500	12875000
837307	0.1	0	8000	12950000
837307	0.1	0	8500	12825000
837307	0.1	0	9000	12900000
837307	0.1	0	9500	13025000
837307	0.1	0	10000	13150000
837307	0.1	0	10500	13175000
837307	0.1	0	11000	1.3e+07
837307	0.1	0	11500	13175000
837307	0.1	0	12000	1.3e+07
837307	0.1	0	12500	12825000
837307	0.1	0	13000	12450000
837307	0.1	0	13500	12575000
837307	0.1	0	14000	12650000
837307	0.1	0	14500	12575000
837307	0.1	0	15000	12400000
206477	0.1	1	11005	13143750
206477	0.1	0	5000	10450000
206477	0.1	0	5500	11125000
206477	0.1	0	6000	11550000
206477	0.1	0	6500	11725000
206477	0.1	0	7000	11850000
206477	0.1	0	7500	11925000
206477	0.1	0	8000	12450000
206477	0.1	0	8500	12625000
206477	0.1	0	9000	1.3e+07
206477	0.1	0	9500	13025000
206477	0.1	0	10000	13050000
206477	0.1	0	10500	12925000
206477	0.1	0	11000	13150000
206477	0.1	0	11500	13075000
206477	0.1	0	12000	13050000
206477	0.1	0	12500	13175000
206477	0.1	0	13000	12950000
206477	0.1	0	13500	13025000
206477	0.1	0	14000	1.3e+07
206477	0.1	0	14500	12725000
206477	0.1	0	15000	12350000
439861	0.1	1	11005	13293750
439861	0.1	0	5000	11300000
439861	0.1	0	5500	11625000
439861	0.1	0	6000	12150000
439861	0.1	0	6500	12175000
439861	0.1	0	7000	12350000
439861	0.1	0	7500	12625000
439861	0.1	0	8000	12650000
439861	0.1	0	8500	13025000
439861	0.1	0	9000	12950000
439861	0.1	0	9500	13375000
439861	0.1	0	10000	13450000
439861	0.1	0	10500	13375000
439861	0.1	0	11000	13300000
439861	0.1	0	11500	13175000
439861	0.1	0	12000	12900000
439861	0.1	0	12500	12825000
439861	0.1	0	13000	12700000
439861	0.1	0	13500	12875000
439861	0.1	0	14000	12750000
439861	0.1	0	14500	12625000
439861	0.1	0	15000	12300000
182899	0.1	1	11005	13543750
182899	0.1	0	5000	10950000
182899	0.1	0	5500	11575000
182899	0.1	0	6000	11800000
182899	0.1	0	6500	12275000
182899	0.1	0	7000	12400000
182899	0.1	0	7500	12525000
182899	0.1	0	8000	12900000
182899	0.1	0	8500	13325000
182899	0.1	0	9000	13450000
